station_id,station_name,timestamp,temperature,pressure,humidity,label,fault_type,ground_truth_is_anomaly,ground_truth_sensor
AWS-003,Chennai Nungambakkam,2026-08-01 06:00:00,27.76,1012.71,81.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 06:10:00,27.73,1012.63,78.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 06:20:00,28.23,1012.99,80.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 06:30:00,27.91,1013.11,79.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 06:40:00,28.57,1012.74,77.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 06:50:00,28.41,1012.77,78.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 07:00:00,28.02,1013.06,79.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 07:10:00,29.71,1013.28,77.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 07:20:00,28.69,1013.64,76.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 07:30:00,29.19,1013.49,76.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 07:40:00,30.08,1013.61,77.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 07:50:00,29.76,1013.26,74.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 08:00:00,30.58,1013.06,75.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 08:10:00,30.43,1012.62,72.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 08:20:00,30.16,1013.08,72.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 08:30:00,30.76,1013.11,74.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 08:40:00,30.62,1012.92,72.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 08:50:00,31.76,1012.75,76.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 09:00:00,31.95,1012.94,70.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 09:10:00,31.97,1012.41,73.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 09:20:00,32.38,1013.02,73.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 09:30:00,32.42,1012.86,72.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 09:40:00,32.91,1013.09,71.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 09:50:00,32.66,1013.22,71.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 10:00:00,32.63,1013.23,70.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 10:10:00,33.01,1013.18,70.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 10:20:00,33.33,1012.7,69.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 10:30:00,33.11,1013.05,69.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 10:40:00,33.48,1013.01,67.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 10:50:00,33.95,1012.84,71.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 11:00:00,34.69,1013.65,68.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 11:10:00,34.74,1012.7,70.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 11:20:00,34.51,1012.57,69.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 11:30:00,34.77,1011.98,65.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 11:40:00,34.63,1012.22,66.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 11:50:00,35.04,1012.68,67.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 12:00:00,34.75,1012.19,67.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 12:10:00,35.83,1012.08,63.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 12:20:00,35.05,1012.04,67.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 12:30:00,35.43,1012.09,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 12:40:00,36.02,1011.74,67.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 12:50:00,36.49,1011.94,67.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 13:00:00,35.6,1011.55,64.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 13:10:00,36.04,1011.98,67.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 13:20:00,35.87,1011.85,64.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 13:30:00,36.12,1011.63,67.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 13:40:00,35.79,1011.23,62.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 13:50:00,36.38,1011.41,66.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 14:00:00,35.99,1011.1,65.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 14:10:00,36.19,1011.46,65.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 14:20:00,36.45,1011.11,64.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 14:30:00,36.23,1011.38,67.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 14:40:00,36.7,1011.01,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 14:50:00,36.53,1010.79,65.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 15:00:00,35.96,1010.42,64.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 15:10:00,36.49,1010.51,66.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 15:20:00,36.71,1010.51,66.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 15:30:00,35.63,1010.26,64.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 15:40:00,36.07,1010.51,65.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 15:50:00,35.94,1010.58,66.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 16:00:00,36.29,1010.05,64.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 16:10:00,36.27,1009.45,64.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 16:20:00,36.05,1009.91,64.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 16:30:00,35.16,1009.97,66.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 16:40:00,35.64,1009.95,67.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 16:50:00,36.46,1009.6,66.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 17:00:00,35.91,1009.95,64.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 17:10:00,34.89,1009.34,65.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 17:20:00,35.92,1009.85,68.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 17:30:00,35.54,1009.28,70.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 17:40:00,34.4,1008.85,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 17:50:00,35.02,1009.46,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 18:00:00,34.42,1009.22,69.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 18:10:00,34.8,1009.35,67.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 18:20:00,34.02,1009.57,70.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 18:30:00,34.09,1009.13,68.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 18:40:00,34.44,1008.7,68.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 18:50:00,33.95,1008.84,68.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 19:00:00,33.99,1009.11,69.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 19:10:00,33.19,1008.6,70.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 19:20:00,33.47,1008.9,70.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 19:30:00,33.69,1008.51,72.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 19:40:00,33.31,1008.85,70.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 19:50:00,32.75,1008.6,72.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 20:00:00,32.43,1008.59,72.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 20:10:00,32.44,1008.18,71.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 20:20:00,31.95,1008.19,74.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 20:30:00,31.28,1008.6,71.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 20:40:00,31.47,1008.26,71.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 20:50:00,30.98,1007.86,74.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 21:00:00,31.51,1008.5,73.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 21:10:00,31.08,1008.17,75.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 21:20:00,30.95,1008.27,75.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 21:30:00,30.72,1008.71,74.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 21:40:00,30.79,1008.55,75.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 21:50:00,30.0,1008.48,75.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 22:00:00,29.58,1008.13,77.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 22:10:00,29.72,1008.41,78.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 22:20:00,30.04,1007.84,76.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 22:30:00,29.87,1008.39,78.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 22:40:00,29.71,1008.64,76.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 22:50:00,28.75,1008.28,78.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 23:00:00,29.15,1007.96,78.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 23:10:00,28.56,1008.63,78.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 23:20:00,28.63,1008.42,77.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 23:30:00,28.44,1008.41,79.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 23:40:00,28.2,1008.63,82.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-01 23:50:00,28.01,1008.42,81.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 00:00:00,27.63,1008.39,81.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 00:10:00,27.93,1008.35,81.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 00:20:00,28.03,1008.52,80.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 00:30:00,27.68,1008.68,80.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 00:40:00,27.45,1008.73,80.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 00:50:00,27.87,1008.96,80.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 01:00:00,27.05,1008.98,81.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 01:10:00,27.09,1008.86,80.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 01:20:00,27.2,1008.94,81.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 01:30:00,26.59,1008.97,82.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 01:40:00,27.48,1009.38,80.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 01:50:00,26.53,1009.08,81.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 02:00:00,27.1,1009.07,82.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 02:10:00,26.62,1009.11,83.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 02:20:00,27.09,1009.31,80.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 02:30:00,27.03,1008.79,80.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 02:40:00,27.54,1009.26,82.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 02:50:00,27.31,1009.06,82.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 03:00:00,26.62,1009.7,81.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 03:10:00,26.75,1009.15,82.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 03:20:00,27.05,1009.51,83.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 03:30:00,27.55,1009.45,82.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 03:40:00,27.0,1009.61,81.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 03:50:00,28.1,1009.99,82.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 04:00:00,27.38,1009.66,81.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 04:10:00,27.89,1009.8,79.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 04:20:00,27.48,1009.24,80.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 04:30:00,26.86,1009.64,79.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 04:40:00,28.08,1009.77,81.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 04:50:00,27.73,1010.2,81.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 05:00:00,27.63,1009.87,80.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 05:10:00,27.62,1009.68,78.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 05:20:00,28.07,1009.85,79.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 05:30:00,28.41,1009.88,78.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 05:40:00,27.79,1009.86,80.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 05:50:00,29.08,1010.02,79.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 06:00:00,28.98,1010.37,78.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 06:10:00,29.41,1009.79,77.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 06:20:00,29.57,1010.14,76.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 06:30:00,29.35,1009.95,78.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 06:40:00,30.05,1010.08,76.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 06:50:00,29.6,1010.04,76.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 07:00:00,29.72,1010.5,75.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 07:10:00,30.39,1010.3,74.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 07:20:00,30.02,1010.4,74.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 07:30:00,30.79,1010.82,75.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 07:40:00,30.62,1010.49,75.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 07:50:00,30.64,1010.46,75.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 08:00:00,31.68,1009.98,75.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 08:10:00,31.61,1010.11,74.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 08:20:00,31.65,1010.65,72.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 08:30:00,31.96,1010.21,73.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 08:40:00,32.24,1010.22,73.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 08:50:00,32.49,1010.65,74.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 09:00:00,33.22,1010.19,71.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 09:10:00,32.19,1010.36,70.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 09:20:00,32.97,1010.15,69.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 09:30:00,32.41,1009.8,70.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 09:40:00,33.69,1010.41,69.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 09:50:00,33.48,1009.93,70.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 10:00:00,33.53,1010.1,69.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 10:10:00,34.22,1010.22,68.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 10:20:00,34.18,1010.09,69.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 10:30:00,33.97,1009.57,68.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 10:40:00,34.45,1010.16,67.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 10:50:00,34.62,1009.84,70.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 11:00:00,35.15,1009.62,66.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 11:10:00,35.14,1009.3,65.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 11:20:00,35.13,1009.51,66.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 11:30:00,35.29,1009.75,65.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 11:40:00,35.57,1009.1,65.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 11:50:00,36.03,1009.42,66.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 12:00:00,36.38,1008.88,67.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 12:10:00,35.74,1009.39,65.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 12:20:00,35.73,1009.18,67.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 12:30:00,36.39,1009.75,66.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 12:40:00,36.14,1008.84,65.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 12:50:00,36.94,1008.83,66.5,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 13:00:00,36.28,1009.2,63.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 13:10:00,36.08,1008.19,62.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 13:20:00,36.52,1008.56,63.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 13:30:00,36.52,1008.26,67.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 13:40:00,37.1,1008.48,65.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 13:50:00,36.99,1008.31,65.4,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 14:00:00,38.09,1008.18,65.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 14:10:00,36.18,1008.41,64.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 14:20:00,36.46,1007.8,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 14:30:00,37.24,1008.19,63.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 14:40:00,36.38,1007.8,64.7,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 14:50:00,36.33,1007.59,64.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 15:00:00,36.38,1007.61,61.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 15:10:00,37.07,1007.67,63.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 15:20:00,36.73,1007.32,63.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 15:30:00,36.74,1007.45,65.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 15:40:00,36.86,1007.05,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 15:50:00,36.37,1007.35,66.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 16:00:00,36.3,1007.06,67.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 16:10:00,36.26,1007.33,65.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 16:20:00,36.73,1006.94,66.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 16:30:00,36.25,1006.81,65.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 16:40:00,35.61,1007.03,67.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 16:50:00,36.78,1006.35,64.9,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 17:00:00,35.2,1006.46,67.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 17:10:00,35.48,1006.24,65.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 17:20:00,35.49,1005.84,66.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 17:30:00,35.1,1005.83,66.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 17:40:00,35.19,1006.31,67.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 17:50:00,34.59,1006.25,66.2,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 18:00:00,34.32,1005.55,66.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 18:10:00,34.77,1005.24,69.6,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 18:20:00,34.52,1005.58,70.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 18:30:00,33.97,1005.54,68.8,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 18:40:00,33.97,1005.07,71.1,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 18:50:00,33.64,1005.23,69.3,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 19:00:00,33.59,1005.34,70.0,normal,none,0,none
AWS-003,Chennai Nungambakkam,2026-08-02 19:10:00,58.01718202040516,1005.38,72.6,spike,temperature_spike,1,temperature
AWS-003,Chennai Nungambakkam,2026-08-02 19:20:00,32.67,1005.25,71.3,normal,none,0,none
