station_id,station_name,timestamp,temperature,pressure,humidity,label,fault_type,ground_truth_is_anomaly,ground_truth_sensor
AWS-005,Bengaluru HAL,2026-08-02 01:20:00,17.66,916.01,69.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 01:30:00,17.8,915.98,70.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 01:40:00,17.77,915.77,69.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 01:50:00,17.49,915.8,73.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 02:00:00,17.74,916.4,73.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 02:10:00,17.43,916.05,70.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 02:20:00,17.5,916.18,72.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 02:30:00,18.19,916.19,70.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 02:40:00,17.36,916.45,69.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 02:50:00,17.45,916.36,70.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 03:00:00,17.33,916.28,71.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 03:10:00,17.77,916.53,70.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 03:20:00,17.71,916.06,70.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 03:30:00,18.06,916.61,71.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 03:40:00,17.74,915.95,71.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 03:50:00,18.17,916.53,69.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 04:00:00,17.94,916.81,70.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 04:10:00,17.54,917.38,69.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 04:20:00,18.9,917.02,69.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 04:30:00,18.53,916.67,70.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 04:40:00,19.01,916.29,70.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 04:50:00,18.46,917.12,67.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 05:00:00,19.15,917.06,67.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 05:10:00,19.56,917.2,67.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 05:20:00,19.67,917.31,68.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 05:30:00,20.1,916.69,67.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 05:40:00,20.39,917.19,66.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 05:50:00,20.83,917.53,65.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 06:00:00,20.97,917.01,65.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 06:10:00,21.63,917.04,65.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 06:20:00,21.44,917.13,64.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 06:30:00,21.76,917.32,64.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 06:40:00,22.51,917.48,65.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 06:50:00,22.9,917.07,63.7,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 07:00:00,23.84,917.42,61.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 07:10:00,23.15,917.65,60.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 07:20:00,23.57,917.23,62.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 07:30:00,24.3,917.73,60.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 07:40:00,24.43,917.4,57.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 07:50:00,24.51,917.17,56.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 08:00:00,24.92,917.36,56.7,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 08:10:00,26.0,917.23,56.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 08:20:00,27.01,917.44,55.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 08:30:00,26.3,917.1,58.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 08:40:00,26.63,917.39,55.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 08:50:00,27.3,917.39,56.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 09:00:00,27.79,917.52,52.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 09:10:00,28.25,917.17,52.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 09:20:00,28.44,917.05,53.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 09:30:00,29.39,917.61,52.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 09:40:00,29.02,917.24,50.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 09:50:00,30.1,916.64,48.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 10:00:00,30.17,916.69,50.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 10:10:00,30.0,917.13,48.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 10:20:00,30.97,916.89,49.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 10:30:00,30.44,917.0,47.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 10:40:00,31.45,917.34,47.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 10:50:00,31.08,916.7,46.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 11:00:00,32.0,916.73,45.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 11:10:00,32.17,917.2,45.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 11:20:00,31.89,916.47,43.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 11:30:00,33.17,916.22,44.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 11:40:00,33.24,916.52,40.7,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 11:50:00,33.19,916.78,41.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 12:00:00,33.44,916.37,40.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 12:10:00,33.55,916.17,44.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 12:20:00,34.2,915.78,41.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 12:30:00,34.54,916.26,39.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 12:40:00,34.26,915.94,40.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 12:50:00,35.07,915.97,39.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 13:00:00,34.64,915.74,40.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 13:10:00,35.38,916.1,40.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 13:20:00,33.91,915.25,41.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 13:30:00,35.02,915.6,41.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 13:40:00,35.21,915.44,42.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 13:50:00,35.06,915.34,38.7,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 14:00:00,35.66,915.19,38.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 14:10:00,35.76,914.98,40.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 14:20:00,35.2,915.01,38.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 14:30:00,35.77,915.08,40.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 14:40:00,35.57,915.29,40.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 14:50:00,35.39,914.68,39.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 15:00:00,35.53,914.5,38.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 15:10:00,34.89,914.44,39.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 15:20:00,34.71,914.46,38.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 15:30:00,34.46,914.21,38.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 15:40:00,34.61,914.16,40.7,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 15:50:00,34.27,913.5,42.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 16:00:00,34.52,914.25,41.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 16:10:00,33.89,914.32,40.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 16:20:00,34.23,914.05,39.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 16:30:00,34.12,913.97,41.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 16:40:00,33.17,913.13,42.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 16:50:00,33.78,913.44,43.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 17:00:00,33.33,913.41,41.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 17:10:00,32.48,913.0,41.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 17:20:00,33.02,913.25,42.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 17:30:00,32.94,913.05,45.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 17:40:00,32.36,912.68,43.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 17:50:00,31.74,912.69,44.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 18:00:00,31.55,912.94,46.2,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 18:10:00,31.33,912.84,47.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 18:20:00,31.2,912.58,48.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 18:30:00,30.12,912.83,46.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 18:40:00,29.6,911.96,48.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 18:50:00,29.88,912.47,50.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 19:00:00,29.71,912.68,47.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 19:10:00,53.42718202040516,912.57,49.0,spike,temperature_spike,1,temperature
AWS-005,Bengaluru HAL,2026-08-02 19:20:00,28.59,912.28,51.1,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 19:30:00,28.6,912.33,48.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 19:40:00,27.74,912.27,51.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 19:50:00,27.83,911.99,51.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 20:00:00,26.47,912.1,55.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 20:10:00,27.14,911.99,53.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 20:20:00,26.08,911.6,57.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 20:30:00,26.12,911.75,57.5,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 20:40:00,25.46,911.94,56.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 20:50:00,25.1,911.7,56.3,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 21:00:00,24.79,912.08,58.0,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 21:10:00,23.84,911.26,58.7,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 21:20:00,23.75,911.77,58.6,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 21:30:00,23.21,912.06,59.8,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 21:40:00,22.74,911.95,57.9,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 21:50:00,22.58,911.46,61.4,normal,none,0,none
AWS-005,Bengaluru HAL,2026-08-02 22:00:00,22.62,911.67,61.3,normal,none,0,none
